卫生部,应充分利用现有资源,现,区、县（市）卫生部门应充分利用现有资源，建立完善基本药物使用监测信息系统，对基本药物制度实施情况进行评估，听取社会各界意见，建立信息公开制度，发布监测评估相关信息，将政府考核与社会监督相结合，促进基本药物制度不断完善。
卫生部,应加强合理用药,舆论宣传,区、县（市）卫生部门和医疗机构应加强全民合理用药舆论宣传与教育引导工作，提高公众合理用药意识，普及公众合理用药常识，改变不良用药行为，提高城乡居民对基本药物的认知度和信赖度，形成有利于基本药物制度实施的良好社会氛围。
卫生部,由区卫生部门审核,设岗方案,设岗方案由区、县（市）卫生部门审核、人力资源和社会保障部门核准。
卫生部,在指导下按照考核标准每年末通过查阅资料方式对辖区内基层医疗卫生机构进行年终考核,考核,在当地政府指导下，区、县（市）卫生部门按照考核标准，每年末通过查阅资料、实地查看、现场问卷、随机谈话等方式，对辖区内基层医疗卫生机构进行年终考核，由当地财政、人力资源和社会保障部门进行审核，并将考核结果报市相关部门。
卫生部,制定绩效工资实施方案,绩效工资,人力资源和社会保障部门要发挥牵头作用，会同财政、卫生部门制定绩效工资实施方案；
委会,综合运用视察法定监督形式,视察法定监督形式,围绕发展和民生两大主题，支持人大常委会综合运用视察、调研、执法检查、专题询问等法定监督形式，加强对“一府两院”工作的监督。
卫生部,组织对基层医疗卫生机构进行绩效考核,财政资源部门进行审核,以服务数量、质量、效果和居民满意度为核心，卫生部门组织对基层医疗卫生机构进行绩效考核，财政、人力资源和社会保障等部门对考核结果进行审核，考核结果与经费补助挂钩，确保公开透明、动态更新、便于操作。
卫生部,组织对基层医疗卫生机构进行绩效考核,进行绩效考核,以服务数量、质量、效果和居民满意度为核心，卫生部门组织对基层医疗卫生机构进行绩效考核，财政、人力资源和社会保障等部门对考核结果进行审核，考核结果与经费补助挂钩，确保公开透明、动态更新、便于操作。
卫生部,遵循制定设置规划,报审核,区、县（市）卫生部门依据本行政区域内卫生资源、农村居民卫生需求、交通条件以及行政区划调整等情况，遵循哈尔滨市医疗机构设置规划的原则制定乡镇卫生院设置规划，报经市卫生部门审核，并经省卫生厅确认后，报当地政府批准，在本行政区域内发布实施。
卫生部,遵循制定设置规划,哈尔滨市医疗机构,区、县（市）卫生部门依据本行政区域内卫生资源、农村居民卫生需求、交通条件以及行政区划调整等情况，遵循哈尔滨市医疗机构设置规划的原则制定乡镇卫生院设置规划，报经市卫生部门审核，并经省卫生厅确认后，报当地政府批准，在本行政区域内发布实施。
卫生计生部门,作为移交单位要做好移交各项准备工作,新农合,卫生计生部门作为移交单位，要做好新农合的行政职能、经办机构、工作人员、资产资金、档案数据等整合移交的各项准备工作。
文教支出比重,超过15%,15%,到“十一五”期末，农村居民预期寿命达到78岁，文教、娱乐消费支出比重超过15%，恩格尔系数降至35以下，基尼系数降至4以下。
文件,规定参加办大集体企业退休人员,退休人员,尚未按照文件规定参加住院医疗统筹的破产、困难企业和改革的厂办大集体企业的退休人员，可继续按此文件规定参加住院医疗统筹，筹集比例由4%调至5%，所需资金按照企业隶属关系由同级财政对应补贴60%，个人一次性缴纳40%，并享受住院医疗统筹待遇。
文化部门,要抓好建设,社区文化设施,文化部门要抓好社区文化设施建设，开展丰富多彩的社区文化活动。
文化行政主管部门,由市文化行政主管部门负责核发,电影放映许可证,电影放映许可证，由市或县（市）文化行政主管部门负责核发”。
文化行政主管部门,由市没收电影拷贝,电影拷贝,规定的，由市或县（市）文化行政主管部门没收电影拷贝及非法所得，并处非法所得10倍以上15倍以下的罚款，情节严重的，可限期停业整顿或吊销电影发行、放映许可证”。
文化行政主管部门,由市没收电影拷贝,非法所得,规定的，由市或县（市）文化行政主管部门没收电影拷贝及非法所得，并处非法所得10倍以上15倍以下的罚款，情节严重的，可限期停业整顿或吊销电影发行、放映许可证”。
文兴街,占道市场,道市场,应坚决取缔文兴街、建兴街、学兴街的占道市场
我市,截至2015年年底60周岁达182万人,2,截至2015年年底，我市60周岁及以上老年人口达182万人，占全市总人口的2%，预计到2020年将达到250万人左右，占全市总人口的25%左右。
我市,全面落实发展十二五规划,哈尔滨市,我市全面落实《哈尔滨市老龄事业发展“十二五”规划》，38项评估项目指标中，13项超标，较好地完成了任务。
我市,全面贯彻科学发展观,现,2008年是我市全面贯彻落实科学发展观、实现国民经济又好又快发展的重要阶段。
我市基本医疗保险,实行管理,定点医疗机构,根据《哈尔滨市城镇基本医疗保险暂行办法》（哈尔滨市人民政府[2006]第146号）、《哈尔滨市城镇职工基本医疗保险定点医疗机构管理暂行规定》（哈劳的规定，我市基本医疗保险实行定点医疗机构管理。
我市金融机构,拓展对俄贸易本币结算范围,结算范围,发挥区位优势，加快我市金融机构拓展对俄贸易本币结算的范围（市金融办牵头）。
我市金融机构,拓展对俄贸易本币结算范围,市金融办牵头,发挥区位优势，加快我市金融机构拓展对俄贸易本币结算的范围（市金融办牵头）。
我市,现有残疾人6万人,6,我市现有残疾人6万人，涉及174万家庭人口。
我市城镇居民基本医疗保险,自缴费次月起享受我市城镇居民基本医疗保险待遇,我市城镇居民基本医疗保险,参加我市城镇居民基本医疗保险的大学生，自缴费次月起享受我市城镇居民（学生）基本医疗保险待遇。
五常市,2016年实施方案,方案,五常市2016年农村泥草房和农村危房改造工作实施方案
物价局,按照要求根据财政部关于印发2008年全国性通知共同编制2010年哈尔滨市行政项目标准目录,2010年,按照市政府要求，根据《财政部、国家发改委关于印发2008年全国性及中央部门和单位行政事业性收费项目目录的通知》、《省财政厅、省物价局关于公布2007年黑龙江省行政事业性收费项目目录的通知》（黑和2008年以来国家和我省清理行政事业性收费的有关规定，并结合我市行政事业性收费的实际情况，市财政局、市物价局共同编制了《2010年哈尔滨市行政事业性收费项目标准目录》（以下简称《收费目录》）。
物价局,按照要求根据财政部关于印发2008年全国性通知共同编制2010年哈尔滨市行政项目标准目录,简称收费目录,按照市政府要求，根据《财政部、国家发改委关于印发2008年全国性及中央部门和单位行政事业性收费项目目录的通知》、《省财政厅、省物价局关于公布2007年黑龙江省行政事业性收费项目目录的通知》（黑和2008年以来国家和我省清理行政事业性收费的有关规定，并结合我市行政事业性收费的实际情况，市财政局、市物价局共同编制了《2010年哈尔滨市行政事业性收费项目标准目录》（以下简称《收费目录》）。
物价局,办黑,黑,省物价局、省财政厅、省教委、省招办黑
五中全会,对积极应对老龄化提出一系列新要求,新任务,党的十八届五中全会和省委十一届六次全会、市委十一届九次全会对积极应对人口老龄化、建立更加公平可持续的社会保障制度、全面开放养老服务市场、建设多层次养老服务体系等提出了一系列新要求、新任务。
五中全会,对积极应对老龄化提出一系列新要求,一系列新要求,党的十八届五中全会和省委十一届六次全会、市委十一届九次全会对积极应对人口老龄化、建立更加公平可持续的社会保障制度、全面开放养老服务市场、建设多层次养老服务体系等提出了一系列新要求、新任务。
物价局,防办黑,办黑,省财政厅物价局人防办黑
物价局,防办黑价,黑价,省物价局财政厅人防办黑价
物价部门,负责制定社区卫生服务收费标准,监督,--物价部门负责制定社区卫生服务收费标准和药品价格政策并依法监督。
物价部门,负责制定社区卫生服务收费标准,制定社区卫生服务收费标准,--物价部门负责制定社区卫生服务收费标准和药品价格政策并依法监督。
五常市,关于印发清理工作方案通知,2016年,五常市人民政府办公室关于印发五常市2016年农机市场清理整顿工作方案的通知
五常市,关于印发五常市关于加快发展意见通知,五常市,五常市人民政府关于印发五常市关于加快现代畜牧产业发展的意见的通知
物流业增加值,今年增长16%以上,16%,确保今年物流业增加值增长16%以上。
务工人员,平等接受义务教育,义务教育,坚持以流入地政府管理为主、以全日制公办中小学为主解决流动儿童的就学问题，确保进城务工人员随迁子女平等接受义务教育。
务工人员,随迁子女,子女,采取有效措施，努力解决进城务工人员随迁子女入园问题。
务工人员,享受平等受教育权利,受教育权利,1加大贫困助学工作力度，保障进城务工人员子女享受平等受教育权利
物价部门,要会同卫生行政部门,卫生行政部门,物价部门要会同卫生行政部门制定社区卫生服务收费标准。
物质占地面积,一次性交纳6元,6,按开建时破坏地貌植被和倾倒弃土、弃渣等物质的占地面积一次性交纳6元/每平方米
无合同书,由借调单位承担工伤保险责任,工伤保险,无合同书的，由借调单位承担工伤保险责任。
无力,在实施前因连续缴纳连续停保3个月以上国有,基本医疗保险,2010年年底前已参加基本医疗保险，且连续亏损3年或停产6个月以上，在本意见实施前因无力连续缴纳基本医疗保险费连续欠费停保3个月以上的国有、集体企业。
物价部门,在组织有关基本医疗保险医疗服务设施项目收费标准时要充分征求劳动保障意见,劳动保障意见,物价部门在组织制定或调整有关基本医疗保险的医疗服务设施项目收费标准时，要充分征求劳动保障、财政、卫生部门的意见。
物价局,在考务费标准上再加组织报名费用,组织报名费用,按照国家考试收费标准，省物价局、财政厅在考务费标准上再加组织报名、考场租用、监考等费用后制定我省标准；
务工人员,占一定比例,一定比例,妇女、青年、少数民族、进城务工人员和下岗再就业人员占一定比例。
务工人员,占一定比例,一定比例,妇女、青年、少数民族、进城务工人员和自主创业人员占一定比例。
吸纳就业困难人员,超过50人,50,对吸纳就业困难人员超过50人的企业，给予50万元担保贷款；
西泉眼,返迁搬迁,移民搬迁,哈尔滨市人民政府关于西泉眼水库返迁移民搬迁的通告
系统,试运行,2017年,系统试运行（2017年7月1日-12月31日）。
系统,推进改革,合,系统推进按人头付费、按病种付费、按床日付费、总额预付等多种付费方式相结合的复合支付方式改革，建立健全医保经办机构与医疗机构及药品供应商的谈判协商机制和风险分担机制，推动形成合理的医保支付标准，引导定点医疗机构规范服务行为，控制医疗费用不合理增长。
系统,维护稳定,运维资金,协调系统开发商做好数据转换和备份工作，做到系统维护人员稳定、运维资金得到保障，确保系统过渡期内平稳运行。
下列医疗费用,不纳入报销范围,新农合,下列医疗费用不纳入新农合基金报销范围：
下岗失业人员,对在安排持再就业优惠证4050下岗失业人员可根据本地实际给予适当比例岗位补贴由市财政按比例承担,市政府开发公益性岗位,对在公益性岗位安排持《再就业优惠证》的“4050”下岗失业人员、享受城市居民最低生活保障且失业1年以上的失业人员、“零就业家庭”成员的单位（企业），同级财政可根据本地实际给予适当比例的岗位补贴，市政府及其职能部门开发的公益性岗位，由市财政和用人单位按比例承担；
下一级地方党委,加强建设,残联,各级残联要认真履行对下一级残联领导班子的教育、培养和提出使用建议的职责，协助下一级地方党委加强残联领导班子建设。
下列常住人员,可到公共就业服务机构进行失业登记,失业登记,在法定劳动年龄内，有劳动能力，有就业愿望，处于无业状态的城镇下列常住人员，可到公共就业服务机构进行失业登记，免费申领省统一印制的《就业失业登记证》（以下简称《登记证》），享受有关就业扶持政策。
下岗失业人员,联保贷款,贷款,下岗失业人员联保贷款的；
下岗失业人员,试点工作,工作,贷款的其他相关政策按《哈尔滨市下岗失业人员小额贷款担保基金管理办法》（哈财社[2004]115号）、《关于进一步做好小额贷款担保工作的通知》（哈财社[2004]267号）、《关于开展下岗失业人员小额担保贷款信用社区试点工作的通知》（哈劳和《关于集体企业下岗失业人员享受小额担保贷款扶持政策有关问题的通知》（哈劳等4个文件执行。
下降幅度,为17%,17%,生育保险费率降低1个百分点，下降幅度为17%。
下降幅度,为5%-20,5%,工伤保险在原基准费率基础上降低1个百分点，下降幅度为5%-20%；
下降幅度,为缴费部分50%,50%,其中失业保险费率降低1个百分点，下降幅度为单位缴费部分的50%；
下岗失业人员,无力垫付职业培训费用,职业培训费用,对正在享受城镇居民最低生活保障、社会救济或失业保险待遇人员、“4050”下岗失业人员、“零就业家庭”成员无力垫付职业培训费用的，可向其选择的培训机构申请职业培训帮扶。
下列各项,由下列各项组成,失业保险基金,失业保险基金由下列各项组成：
先进实用技术入户率,达到90%以上,90%,先进实用技术入户率达到90%以上；
县级以上大中型农贸市场鲜活农产品质量安全市场抽检合格率,达到95%以上,95%,县级以上大中型农贸市场、连锁店、超市的鲜活农产品质量安全市场抽检合格率达到95%以上；
先天性甲状腺功能减低症遗传代谢性疾病筛查率,达到98%以上,98%,--先天性甲状腺功能减低症、新生儿苯丙酮尿症等遗传代谢性疾病筛查率达到98%以上。
现代,发展规划,规划,实施现代物流业发展规划，推进公路总枢纽、新香坊集装箱节点站等大型物流项目和龙运、神州等物流园区建设
现代,发展规划,规划,实施现代物流业发展规划，制订促进现代物流业发展配套政策，吸引国内外大型物流企业入驻，引导企业开展第三方物流，加快形成区域物流中心和对俄国际物流中心；
现代,发展配套政策,配套政策,实施现代物流业发展规划，制订促进现代物流业发展配套政策，吸引国内外大型物流企业入驻，引导企业开展第三方物流，加快形成区域物流中心和对俄国际物流中心；
现代,发展先行区,先行区,发挥农业资源富集的优势，打造全省现代农业发展先行区。
现代,发展先行区,先行区,贯彻落实省委“八大经济区”和“十大工程”建设任务，充分发挥我市的农业资源、产业基础、城市规模、地理区位和科技人才等优势，深入推进哈尔滨市新型工业化示范区、现代农业发展先行区、高新技术产业发展集中区、对外开放前导区和“冰城夏都”特色旅游区等五区建设。
县劳动部门,负责认定工作,用人单位职工,县（市）劳动和社会保障部门负责辖区内用人单位职工的工伤认定工作。
现代,经营管理素质,管理素质,支持社会办学机构、企业家社团和行业协会举办各类企业经营管理培训班、研讨会和专题讲座，提升各个层次企业经营者的现代企业经营管理素质。
现代,培养制度,校企,要重点引导企业建立现代企业职工培养制度和校企合作培养高技能人才制度。
现代,培养制度,制度,要重点引导企业建立现代企业职工培养制度和校企合作培养高技能人才制度。
现代,生产机械化,机械化,推进千亿斤粮食产能工程，推广普及现代农业生产技术和农业生产机械化，加强水利基础设施建设和土地整治改造，完善农业生产服务体系，全面提高粮食生产和农产品供给能力。
现代,是贯彻科学发展观重要目标,落实,建设“三个适宜”现代文明城市，是我市贯彻落实科学发展观的重要目标和任务，要把科学发展观的各项要求融入并贯穿于“三个适宜”现代文明城市建设的各个领域、各项任务和整个过程中。
现代,是贯彻科学发展观重要目标,融入,建设“三个适宜”现代文明城市，是我市贯彻落实科学发展观的重要目标和任务，要把科学发展观的各项要求融入并贯穿于“三个适宜”现代文明城市建设的各个领域、各项任务和整个过程中。
现代,是贯彻科学发展观重要目标,我市贯彻科学发展观重要目标,建设“三个适宜”现代文明城市，是我市贯彻落实科学发展观的重要目标和任务，要把科学发展观的各项要求融入并贯穿于“三个适宜”现代文明城市建设的各个领域、各项任务和整个过程中。
县级市,为380元,380,县和县级市城镇为380元、400元。
县级市,为380元,400,县和县级市城镇为380元、400元。
现代,严厉打击各类犯罪,各类犯罪,加快安全技术防范建设和城市管理监控系统平台建设，加强城乡社区警务、群防群治等基层基础建设，创新和完善现代城市治安防控体系，严厉打击各类犯罪。
县级专业康复机构,要开展康复,残疾人康复,市级专业康复机构要成为残疾人康复工作的示范窗口、技术资源中心和人才培养基地，县级专业康复机构要开展残疾人康复服务和社区康复指导。
县级专业康复机构,要开展康复,服务,市级专业康复机构要成为残疾人康复工作的示范窗口、技术资源中心和人才培养基地，县级专业康复机构要开展残疾人康复服务和社区康复指导。
县级专业康复机构,要开展康复,康复指导,市级专业康复机构要成为残疾人康复工作的示范窗口、技术资源中心和人才培养基地，县级专业康复机构要开展残疾人康复服务和社区康复指导。
县级以上卫生行政部门,由县级以上卫生行政部门在医疗机构中择优选择,定点医疗机构,定点医疗机构由县级以上卫生行政部门在医疗机构中择优选择，定点医疗机构名单应当向社会公布。
县以上人民政府人力资源,由县以上人民政府人力资源确定,退休人员,退休人员的补贴标准由县以上人民政府人力资源和社会保障、财政部门确定。
香坊区,2016年夏秋季实施方案,方案,哈尔滨市香坊区人民政府办公室关于印发香坊区2016年夏秋季征兵工作实施方案的通知
乡镇卫生院专业技术人员,按照管理岗位三种类别不低于编制总量80%,80%,按照管理岗位、专业技术岗位、工勤技能岗位三种类别，乡镇卫生院专业技术人员编制不低于编制总量的80%，科学合理设置岗位。
享受一次性伤残补助金待遇,按照规定缴纳各项社会保险费,保险费,职工因工致残被鉴定为七级至十级伤残，且与用人单位保留劳动关系的，按照《条例》规定的标准享受一次性伤残补助金的待遇，用人单位和职工本人按照规定缴纳各项社会保险费。
相关责任部门,按照职能分工建立项目责任,项目责任,相关责任部门和单位领导班子、领导干部，按照职能分工，建立项目责任落实制度，形成一级抓一级、层层抓落实的整改工作格局。
乡镇卫生院,按功能分为中心卫生院,中,乡镇卫生院按功能分为中心卫生院和一般卫生院。
相关部门,把此项工作摆上重要议事日程,重要议事日程,各区、县（市）政府、市直相关部门、市属各有关企业、集团（公司）及在哈中央、省属企业要高度重视，把此项工作摆上重要议事日程。
乡镇机构,编制供养人员十一五,财政供养人员,加快乡镇政府职能转变，完善乡镇人员编制“实名制”管理办法，确保乡镇机构编制和财政供养人员“十一五”期间只减不增（责任单位：市编委办）。
乡镇人员,编制实名制管理办法,实名制管理办法,加快乡镇政府职能转变，完善乡镇人员编制“实名制”管理办法，确保乡镇机构编制和财政供养人员“十一五”期间只减不增（责任单位：市编委办）。
乡镇卫生院专业技术人员,不低于编制总量80%,编制总量,乡镇卫生院专业技术人员编制不低于编制总量的80%。
相关部门,定期开展自主评估,评估,制定执行政策的相关部门定期开展自主评估、专项重点评估和动态监测评估，对法规政策和公共政策中具有性别歧视的条款和内容及时进行纠正和清理。
乡镇,管理职能,职能,增强乡镇政府管理和服务职能，妥善解决乡村债务问题。
相关机构,结合各自职责,各自职责,各有关部门、相关机构和社会团体结合各自职责，承担落实规划相应的目标任务；
相关机构,结合各自职责,各自职责,政府有关部门、相关机构和社会团体结合各自职责，按照任务分工，制定具体实施方案，形成全市妇女发展规划体系。
相关机构,结合各自职责,各自职责,各有关部门、相关机构和社会团体结合各自职责，承担落实规划中相应的目标任务；
相关机构,结合各自职责,各自职责,市和区县（市）政府各有关部门、相关机构和社会团体结合各自职责，按照任务分工，制定本部门具体实施方案，形成全市儿童发展规划体系。
乡镇卫生院,可分为一般卫生院,中,乡镇卫生院可分为一般卫生院和中心卫生院。
相关调整系数,如下不超过3无房屋资料,3,住宅实际用做非住宅的，以非住宅计收遇有下列特殊情况，以上述收费标准为基数乘以调整系数收取房屋安全鉴定费，相关调整系数如下：高温有毒、污染超标的房屋不超过3无房屋资料不超过2拆改部位在二处以上（含二处）不超过2
乡镇卫生院原有机构,如有与本意见标准不一致,一致,乡镇卫生院原有机构编制标准如有与本意见标准不一致的，按本意见执行。
乡镇卫生院机构,设置配置标准,配置标准,中共中央、国务院关于深化医疗卫生体制改革的意见》和《黑龙江省基层医药卫生体制综合改革试点实施方案》精神，结合实际，现就全市乡镇卫生院的机构设置和编制配置标准提出如下指导意见：
乡镇卫生院,实行销售后减少收入补偿渠道,零差,政府举办的城市社区卫生服务中心和乡镇卫生院实行基本药物零差率销售后减少收入的补偿渠道和补偿办法
乡镇卫生院机构,是设置,聘用人员,机构编制管理部门按标准核定的乡镇卫生院编制，是乡镇卫生院岗位设置、聘用人员和确定任务、核定收支、绩效考核补助的依据。
相关部门,是社区公共服务主体,社区公共服务主体,各级政府及相关部门是社区公共服务的主体，要将社区就业、社会保障、社区救助、社区卫生、社区人口和计划生育、社区法律援助、社区文化教育体育、社区流动人口、社区安全、社区环境治理等政府公共服务覆盖到社区，为居民提供有效的公共服务。
乡镇卫生院,实行卫生技术人员资格准入制度,卫生技术人员,乡镇卫生院、社区卫生服务机构实行卫生技术人员资格准入制度，在核定的编制范围内，按照人力资源和社会保障部门核准的设岗方案，所有人员竞聘上岗，按岗聘用，实行合同管理。
乡镇卫生院机构,是设置,乡镇卫生院岗位设置,机构编制管理部门按标准核定的乡镇卫生院编制，是乡镇卫生院岗位设置、聘用人员和确定任务、核定收支、绩效考核补助的依据。
向跨越,率先打造全省农业高新技术产业示范区,先行区,实现由产粮、畜牧、农产品大市向食品工业、畜牧产业和品牌强市的跨越，率先打造全省农业高新技术产业示范区、城乡一体化先行区、新农村建设样板区。
向跨越,率先打造全省农业高新技术产业示范区,新农村,实现由产粮、畜牧、农产品大市向食品工业、畜牧产业和品牌强市的跨越，率先打造全省农业高新技术产业示范区、城乡一体化先行区、新农村建设样板区。
项目主管部门,提出核准请示,项目核准请示,项目主管部门或各区县（市）发改部门提出项目核准的请示；
相关区县,统一市场准入制度,市场准入制度,（市发改委、市工信委，相关区县市政府）统一市场准入制度，促进城市群市场主体登记注册一体化。
乡镇,推广公共服务机构,公共服务机构,强化新型农业社会化服务体系建设，力争3年内建立健全乡镇或区域性农业技术推广、动植物疫病防控、农产品质量监管等公共服务机构
相关部门,现有信息网络,信息网络,加强系统运行管理、运行标准和系统安全保障体系建设，加强信息资源开发与技术应用，整合相关部门现有信息网络，完善信息资源库建设，实现流动人口信息数据“一点采集、集中存放、统一管理、共享应用”的目标。
相关县,严守保护红线,耕地,（市建委、市农委、市城乡规划局，相关县市政府）严守耕地保护红线，落实耕地保护责任。
相关部门,要压缩办证周期,办证周期,国土资源、房产住宅等各相关部门要压缩办证周期，重点帮助拥有集体土地的工业企业在法律框架内获得国有土地使用权及房屋产权证，为中小企业发展融资创造条件。
乡镇,要通过整合落实残联专职理事长,残联,各级党委和政府要支持残联参与残疾人事业社会管理和公共服务，加强残联组织规范化建设，重点健全基层残联组织，乡镇（街道）要通过整合、调剂现有人员编制，落实残联专职理事长。
相关部门,要按照牵头要求认真抓好移交工作,各项移交工作,人社、卫生计生、机构编制、财政、审计等相关部门要按照“谁牵头，谁负责”的要求，认真抓好各项移交工作，确保移交工作圆满完成。
相关部门,要接受对在社区为居民提供公共服务监督,居民提供公共服务监督,各级政府及相关部门要接受居民对其在社区为居民所提供公共服务的监督。
相关部门,要加强协调,配合,各相关部门要加强协调和配合，共同推进事业单位改革。
相关职能部门,要求签订减免协议,签订减免协议,使用水、电、燃气、供暖包烧等实行价格双轨制的公共产品，按民用价格标准执行，其中用水需按照相关职能部门要求签订减免协议；
相关部门,要结合实际,实际,各地区、各相关部门要结合实际，制定切实可行的工作推进计划，采取有力措施，解决社区服务中遇到的各种问题，全面提升全市社区服务整体水平，为建设“三个适宜”现代文明城市做出积极贡献。
相关部门,要加强协调,协调,各相关部门要加强协调和配合，共同推进事业单位改革。
相关部门,要明确责任,责任,相关部门要明确责任，加强无障碍设施管理和维护，为残疾人提供实用快捷、优质优惠的无障碍服务。
相关部门,要切实负起责任,责任,厂办大集体企业改革是我市今年深化经济体制改革的一项重点工作，已经纳入政府督办事项，并作为市直年度目标考核的主要内容，各级政府要给予高度重视，各相关部门要切实负起责任，确保改革试点工作顺利推进。
相关部门,也应结合部门实际,部门实际,各相关部门也应结合部门实际，制定贯彻落实本《决定》的实施办法。
乡镇卫生院,一般配院长各1名,1,一般乡镇卫生院配院长、副院长各1名，中心卫生院或设立分院的卫生院可增配1名副院长。
乡镇卫生院使用基本药物,一律实行零差率销售,零差,乡镇卫生院使用的基本药物，一律实行零差率销售；
乡民委员会,应当做好新农合动员工作,新农合,乡（镇）人民政府（街道办事处）、村（居）民委员会应当做好新农合的动员、宣传等工作。
乡镇卫生院,应用中药饮片,中,对乡镇卫生院应用中药饮片和中医非药物疗法给予补偿。
相关部门,又同意办证,办证,区别不同情况，分类处置企业无证房产办证问题，其中：对1999年12月31日前办理房产证相关要件不全的，对于批建手续确不能补办，相关部门又同意办证的，委托相关中介机构进行质量鉴定，出具质量鉴定书，市建设部门据此出具质量检测证明，市房产部门给予补办房产证；
乡镇卫生院机构,由编制部门实行集中统一管理,管理,乡镇卫生院机构编制由机构编制管理部门实行集中统一管理。
乡镇卫生院院长,由区卫生部门会同相关部门,相关部门,乡镇卫生院院长、社区卫生服务中心主任由区、县（市）卫生部门会同相关部门公开选拔、择优聘任，实行任期目标责任制；
乡镇卫生院核定人员编制,作为其聘用人员依据,聘用人员,乡镇卫生院、社区卫生服务机构核定的人员编制，作为其聘用人员和核拨经费的依据。
小学,按小学115核定,5,在职教职工移交，按省政府办公厅《印发省编办关于黑龙江中小学机构编制管理实施办法的通知》确定的标准实施，以校为单位，按学生数核定教职工数，实际接收编制按小学1：初中1：5和高中1：5的比例核定。
小额担保贷款申请条件人员,对劳动密集型小企业达到在职职工总数30%达15%,1,对劳动密集型小企业，当年招用符合小额担保贷款申请条件人员达到企业现有在职职工总数30%（超过100人的企业达15%）以上，并与其签订1年以上期限劳动合同的，可提供最高额度不超过200万元的担保贷款，期限不超过2年。
小额担保贷款申请条件人员,对劳动密集型小企业达到在职职工总数30%达15%,15%,对劳动密集型小企业，当年招用符合小额担保贷款申请条件人员达到企业现有在职职工总数30%（超过100人的企业达15%）以上，并与其签订1年以上期限劳动合同的，可提供最高额度不超过200万元的担保贷款，期限不超过2年。
小额担保贷款申请条件人员,对符合贷款条件劳动密集型小企业未达到30%,30%,对符合贷款条件的劳动密集型小企业，当年招用符合小额担保贷款申请条件人员未达到30%的，可按照安置人数予以一定数额贷款。
小城镇,要加强推行无障碍建设力度,推行建设力度,小城镇、农村地区要加强推行无障碍建设和改造力度。
协议,投资50亿元,50亿,全面推进哈大齐工业走廊哈尔滨段启动区基础设施建设，新增协议入区项目70个，协议投资50亿元，建成投产50个
心功,不全检查射血分数,射血分数,心功能不全（心功3级以上，心功能检查射血分数
新农合,不得有下列行为,下列行为,从事新农合管理工作的人员不得有下列行为：
新农合经办机构,充分做好确认准备工作,机构确认准备工作,新农合经办机构充分做好机构、编制、人员、基金、档案、资产、信息数据的确认和交接等准备工作，按要求进行移交。
新农合经办机构,充分做好确认准备工作,交接,新农合经办机构充分做好机构、编制、人员、基金、档案、资产、信息数据的确认和交接等准备工作，按要求进行移交。
新生儿听力筛查率,达到90%以上,90%,--新生儿听力筛查率达到90%以上。
新型农村合作医疗,到十一五期末力争达到100%,100%,到“十一五”期末，新型农村合作医疗覆盖面力争达到100%；
新创办小微企业招用各类就业人员,对达到30%达到15%,1年,对新创办小微企业当年新招用各类就业困难人员达到企业员工30%（超过100人的达到15%）以上，并与其签订1年以上劳动合同的，给予为期2年、最高不超过200万元的小额担保贷款，财政部门按贷款基准利率的50%给予贴息。
新招用人员,对达到在职职工总数30%达15%以上,15%,对当年新招用人员达到企业现有在职职工总数30%（超过100人的企业达15%）以上、并与其签订1年以上劳动合同的劳动密集型企业，给予最高不超过200万元贷款扶持。
新创办小微企业招用各类就业人员,对达到30%达到15%,15%,对新创办小微企业当年新招用各类就业困难人员达到企业员工30%（超过100人的达到15%）以上，并与其签订1年以上劳动合同的，给予为期2年、最高不超过200万元的小额担保贷款，财政部门按贷款基准利率的50%给予贴息。
新招用人员,对达到在职职工总数30%达15%以上,200万,对当年新招用人员达到企业现有在职职工总数30%（超过100人的企业达15%）以上、并与其签订1年以上劳动合同的劳动密集型企业，给予最高不超过200万元贷款扶持。
信访办,负责做好上访,做好企业军转干部上访,市信访办负责做好企业军转干部上访接待工作。
信息,公开形式,责任部门,要加快编制《政务公开目录体系》，把与群众关系密切的计划生育、文教体育、医疗保险、交通出行等内容编入目录，明确信息公开形式、时限、程序及责任部门，收集群众关注的服务项目、收费标准、办事流程等内容，供群众查询。
新农合,规定报销医疗费用,医疗费用,其他不符合新农合规定报销的医疗费用。
新农村,建设100个村,100,启动和推进第二批新农村建设100个村试点
新农合,坚持广覆盖原则,覆盖原则,新农合制度坚持广覆盖、保基本、可持续的原则，做到与经济社会发展水平相适应。
新农村,建设各项任务,各项任务,各区、县（市）和市直各有关部门要结合实际制订本地区、本部门新农村建设规划和实施意见，明确工作目标和推进措施，确保全面完成新农村建设各项任务。
心功,检查射血分数,射血分数,心功能不全（心功3～4级，心功能检查射血分数
新农村,建设试点,试点,有关部门对列入新农村建设试点的乡、村道路建设要给予优先考虑。
新农村,将不定期派出督导组,督导组,要加强监督检查，市新农村建设领导小组将不定期派出督导组，对各区、县（市）工作情况，市直部门、单位工作职责履行情况，以及市、县（市）直单位对口帮建情况进行督促检查。
新农合,均移交至人社部门管理,管理,国家和省投资新农合的项目等，均移交至人社部门管理。
新农合,均由卫生计生部门移交同级人社部门,同级人社部门,新农合信息化相关硬件设备、设施、网络和完整的系统数据等，均由卫生计生部门移交同级人社部门。
